period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
172,15,4,9396,730,29,26,3912,2929,0.2512781186,0.871999242,452215.0270912698,100475.4686878939,573783.5188398755,0.2118717038,4.500750611,0.022112435,0.028281298000000003,0.0003193868,125.0025506019,27.7737118549,7829.0253385493,7362.7091016568,6629.1919835064,6005,0.6391017454,72.010218584,781848.1321644597,0.1220746884,0.0,0.33333333330000003,4985392.042000457,5059762.784595205,0.0416209541,165390.9576936541,21057.182504388,18997.9335811435,0.0,656132.8589717568,0.0330870543,0.2857142857,0.5692503177,0.2271918679,0.0,0,0,0.5734870317,0.2190201729,0.0069916489,0.9376654164,0.8098949655000001,0.2019072673,0.37807606260000004,0.28223270440000003
173,15,5,9405,726,37,28,3859,2865,0.2575796839,0.8559845602,447649.4618964773,90460.5156531712,572811.6264522095,0.21850493040000002,4.9485619075,0.0994970251,-0.010096005,0.0009578544,138.2536322611,27.9381434131,7833.4604576255,7378.5784562069,6551.8050516994,5927,0.6301967039,71.2071188432,759411.055128796,0.11812560770000001,0.0,0.33333333330000003,5017493.894184844,4985391.563602505,0.03,0.0,19306.1661591335,19208.9028221506,0.0,656132.8589717568,0.0386705018,0.5,0.5688470349,0.2275388139,0.0,0,0,0.5809248555000001,0.22543352600000002,-0.0051664753,0.9502984493000001,0.8378044284,0.2115321252,0.39821029080000003,0.1698271723
174,15,6,9412,724,37,30,3652,2543,0.3036692223,0.8664369729,467881.4091545746,88800.6585531782,638327.8650888245,0.267020234,5.2688957129,0.0647327065,0.0451959602,0.000744285,168.8445061946,32.0455206166,7842.8462963952,7500.5165730975,6685.8134601676,6289,0.6681895453000001,73.8397640634,662283.924267957,0.1029683406,0.0,0.6666666667000001,5064077.3930108175,6150541.9270867035,0.0654298015,1100775.6393749279,20093.3357261668,19543.6225422147,0.0,656132.8589717568,0.0338500475,0.4,0.5680081508,0.2279673968,0.0,0,0,0.5826086957000001,0.22318840580000002,0.052481101,0.9405809479,0.8413253032,0.216430221,0.40111731840000003,0.1639726453
175,15,7,9427,720,37,22,3835,2748,0.2834419817,0.8291687014,478048.1644230678,90157.1386752597,633787.8366209393,0.2457284018,5.3023883793,0.0063566767,0.0217293422,0.0015937102,151.0221922187,28.4819182254,7851.7161578267,7571.7096626187,6738.3659358896,6253,0.663307521,78.0839205752,545551.7108568214,0.0835811557,0.33333333330000003,0.6666666667000001,5257146.693427326,5064076.917222549,0.030247043300000002,0.0,22023.2346016915,22588.1309247135,564.896323022,656132.8589717568,0.031496063000000005,0.6000000000000001,0.5672782875,0.2288481142,0.0,0,0,0.5431034483,0.224137931,0.0105413105,0.9539907251,0.7983587115,0.2091870456,0.4153674833,0.1566146665
176,15,8,9441,711,39,25,3877,2814,0.2741810678,0.9019877421,479804.9896680631,95979.5750357922,628000.6210717579,0.23598007140000002,4.9990322367,-0.057211226500000004,0.0036749963,0.001485096,151.427385254,30.2913400203,7864.5493186345,7738.0102367368,6743.5180384221,6298,0.6670903506,77.7903611214,663665.0025438359,0.0987147716,0.0,0.33333333330000003,5350732.028404787,6713717.471358646,0.03,1194176.3508370353,20400.535309987,22003.2728344746,1602.7375244876,656132.8589717568,0.0299906279,0.6000000000000001,0.5670918367000001,0.2283163265,0.0,0,0,0.5446685879000001,0.2219020173,-0.0323713324,0.9174925299000001,0.8112980371,0.2066115702,0.4,0.13267346530000002
177,15,9,9472,706,47,16,3750,2624,0.3002666667,0.9574139832,493505.8816056516,100135.6304613058,670013.2253125509,0.2634385965,4.9283744391,-0.0141342953,0.028555126,0.0032835505000000003,171.5911739817,34.8169921144,7878.2261940733,7553.5352664463,6853.2399993375,6343,0.6696579392,78.5864133677,816152.212201057,0.1173461311,0.0,0.33333333330000003,5382570.927667386,5350731.4909445,0.03,0.0,20917.3782916323,22522.3551270646,1604.9768354324,656132.8589717568,0.03125,0.4,0.5666496425,0.228804903,0.0,0,0,0.5344827586,0.224137931,-0.011396011400000001,0.9406570572,0.8399212665,0.2016556291,0.38392857140000003,0.1020479
178,15,10,9473,702,27,26,3862,2769,0.28301398240000003,0.8728996038,516855.0053523721,97782.9596144589,684828.2156508913,0.24527787620000002,5.285736977,0.07251123920000001,0.0473127568,0.00010557430000000001,159.2141762166,30.1214715961,7900.8519593236,7507.6116063707,6936.1099404693,6802,0.7180407474,78.096692617,1008372.191818377,0.1399688039,0.0,0.0,5425067.299565344,7190157.993847102,0.03,1436968.2419835916,21359.9751648401,22775.5623201415,1415.5871553014,656132.8589717568,0.0319410319,0.8,0.5661632966,0.22856411570000001,0.0,0,0,0.5402298851,0.224137931,0.0472934473,0.9590582182,0.8171943688000001,0.19077637690000002,0.3415453527,0.077227947
179,15,11,9487,698,38,24,3864,2878,0.25517598340000003,0.8891085579,538468.1369992866,98327.6786378582,686799.457017714,0.21597471940000001,5.4762620704,0.0360451332,0.0418166244,0.0014778845,162.2916404738,29.6354773358,7905.7829953099,7209.5705561349,6967.9540426782,6510,0.6862021714000001,79.1525320046,1060098.9887358937,0.1454981535,0.0,0.33333333330000003,5455468.801932453,5425066.838726018,0.045057915600000005,0.0,22976.3567584126,23642.8606003418,666.5038419292,656132.8589717568,0.0296273671,0.6000000000000001,0.5652062516,0.2277735076,0.0,0,0,0.525862069,0.224137931,-0.033333333300000004,0.9702281701000001,0.8389145033000001,0.1857996019,0.3554555681,0.1171959721
180,15,12,9511,690,43,19,3788,2836,0.2513199578,0.9143812822,581086.256527772,99444.6544681487,737340.2689495205,0.21191574500000002,5.8433131437,0.0670258415,0.0791469664,0.0025297776,181.3224975614,31.0307685214,7917.6207993473,7061.3256176729,6832.343560696,5577,0.5863736726000001,80.6560228085,1034270.1225963244,0.1391528954,0.0,0.33333333330000003,5609832.496623703,5455468.190084748,0.03,0.0,25818.0410142426,21701.8037155587,0.0,656132.8589717568,0.0330003028,0.25,0.5646817248,0.2289527721,0.0,0,0,0.6034482759,0.2270114943,-0.027386946500000002,0.9290631907,0.8357984570000001,0.1611185087,0.3228699552,0.11127696100000001
181,16,1,9527,687,30,14,3678,2609,0.2906470908,0.8973557181,580807.9828907775,97032.2743027007,777846.3675809375,0.25331272720000003,5.9857195667,0.024370835400000002,-0.00047888520000000003,0.0016822626000000001,197.3066301787,32.9628924278,7935.7173265063,6910.0004928247,6469.5388314806,4806,0.5044610056000001,77.3930267884,852100.6920304606,0.11529778110000001,0.0,0.6666666667000001,5739103.199512255,6127795.261313502,0.046622614900000005,517963.4645995814,25421.1610010464,23962.6506032374,0.0,656132.8589717568,0.035329341300000004,0.25,0.5644912641000001,0.2302158273,0.0,0,0,0.5890804598,0.23563218390000001,-0.020814230700000002,0.9249909676,0.8163690684,0.1552069426,0.3381696429,0.12826390270000002
182,16,2,9549,684,46,24,3779,2666,0.2945223604,0.9054597313,571054.2868953847,99226.4870031003,768984.7871975903,0.2573919583,5.7550589983,-0.0385351445,-0.0167933229,0.0023092264000000003,187.8974028422,32.6490836841,7952.2048925459,7312.875283169,6745.5429150567,5942,0.6222641114,78.3985063299,707031.0313791642,0.0971289292,0.0,0.6666666667000001,5776419.240808276,5739102.379278224,0.03,0.0,24093.9837613921,26406.2320928082,2312.2483314161,656132.8589717568,0.0335212103,0.25,0.5643335049,0.2300566135,0.0,0,0,0.5734870317,0.2363112392,-0.0163828808,0.937582938,0.7689118625,0.1564171123,0.3489932886,0.2558680892
183,16,3,9565,679,36,20,3633,2485,0.3159922929,0.9599718808000001,590103.9903514717,102366.1800871649,819579.6406839243,0.2799918872,5.7646381827,0.0016644807,0.033358831000000005,0.0016755681000000001,215.0298892671,37.3015413025,7969.3054472276,7288.0387780393,6722.7755582333,6550,0.6847882906,74.8007797027,608380.3039073572,0.0835757584,0.0,0.6666666667000001,5818954.371786919,5776418.506082756,0.03,0.0,25110.2110271858,25079.6940221273,0.0,656132.8589717568,0.0309096261,0.25,0.5638188369,0.2297992795,0.0,0,0,0.5878962536,0.2391930836,-0.0284319095,0.9627472499,0.8079008814,0.1476779151,0.3146696529,0.1201830198
184,16,4,9597,675,54,22,3632,2555,0.296530837,1.0271140927,635596.7457215557,107797.4716797359,858341.6874511372,0.2595061442,5.8962119966,0.022824297,0.07709277710000001,0.0033455306,229.8391554735,38.9808160911,7985.7953340668,7830.3142686979,7207.8579569136,7283,0.7588829843,78.2803095421,634319.3302503936,0.0851486984,0.0,0.6666666667000001,5896231.437502393,6910279.873178687,0.03,1091326.2676972058,27592.6772133041,24194.8104812157,0.0,656132.8589717568,0.030382705200000002,0.33333333330000003,0.5637722237,0.2303530018,0.0,0,0,0.6829971182,0.2391930836,0.0049288061000000005,0.9358353712,0.8860033295,0.1175092066,0.24384787470000002,0.1562110511
185,16,5,9623,669,50,24,3858,2674,0.3068947641,0.788180042,603144.638308838,95532.0248788566,826696.115880973,0.2704155412,6.3135334886,0.0707778981,-0.0510576991,0.0027091800000000003,181.0097319381,28.6701151208,8009.1223269201,8161.4963699347,7365.9249305939,7624,0.7922685233000001,79.654868363,735179.5530818878,0.0974829361,0.0,0.6666666667000001,5916170.459206262,5896230.745980461,0.03,0.0,24016.1942224145,30571.6536535825,6555.4594311681,656132.8589717568,0.032567606900000004,0.6666666667000001,0.5635800877,0.23059066290000002,0.0,0,0,0.6224783862000001,0.24207492800000002,-0.0045265254,0.9208373145000001,0.7453945718,0.1357693597,0.2953020134,0.4407407407
186,16,6,9646,664,40,17,3790,2638,0.30395778360000003,0.7582840629,615488.8083243878,89808.8076937006,840055.8962744344,0.2673239828,6.853323456,0.0854972843,0.0204663512,0.0023901070000000003,194.5531925443,28.3881526668,8028.6661826669,8187.0891050845,7249.5584862659,7211,0.747563757,78.431639803,811815.2179462211,0.1051561324,0.0,0.6666666667000001,6023849.27225974,6533406.343169907,0.044057410500000005,617236.6291129561,23173.4772550912,31659.4198199945,8485.9425649032,656132.8589717568,0.0317368725,0.6666666667000001,0.5634203048,0.23017308190000002,0.0020325203,0,0,0.4610951009,0.24207492800000002,0.0356237552,0.9377797773000001,0.7781323467,0.1708053691,0.37037037040000004,0.21808208810000002
187,16,7,9651,657,25,20,3756,2592,0.3099041534,0.7876305543000001,597346.4079335972,86410.2194746479,822319.233328959,0.2735833193,6.9129139072,0.008695117300000001,-0.0294764099,0.0005183496,209.1027060221,30.2481281885,8047.4878339254,8174.0849477688,7063.0478991813,6889,0.7138120402,77.4251905881,1168187.952414455,0.1443428699,0.0,0.0,6046461.398048447,6225336.613732913,0.0533212994,201488.0173409153,19364.7897223659,33753.3260213556,14388.5362989897,656132.8589717568,0.031025567400000002,0.33333333330000003,0.5631143301,0.2299534402,0.0,0,0,0.42406876790000003,0.2406876791,0.0059299191,0.9383750785,0.7619442142,0.17836748400000002,0.4083239595,0.1094212917
188,16,8,9662,653,31,20,3842,2714,0.2935970849,0.8056104398,563592.8866057652,81331.0973817076,757943.1381069943,0.2564179841,6.9296112403,0.0024153828,-0.0565057743,0.0011397783,203.0927096584,29.3079514297,8055.2351400869,8253.9884338307,7086.1267828003,6987,0.7231422066000001,76.9005735059,1220996.116355543,0.1483364685,0.0,0.0,6132420.4974457435,7286775.631065401,0.03,1240315.0103254626,15866.7455434115,33386.4966621017,17519.7511186902,669140.1559426298,0.0334763948,0.33333333330000003,0.5626293996,0.23059006210000002,0.0018115942,0,0,0.4326647564,0.2435530086,-0.0120766488,0.9177019670000001,0.7754510613000001,0.18701648170000001,0.404040404,0.13197278910000002
189,16,9,9674,646,28,16,3741,2655,0.2902967121,0.8636337717,546304.9533056358,80431.8012068588,731277.020263866,0.2529439075,6.7921511779,-0.0198366196,-0.030674505900000003,0.0012419789,219.4169211697,32.3044813673,8068.2765444659,8035.5574291882,7188.6434374172,7282,0.7527393012,77.2955384735,1223460.4410924884,0.1434342018,0.0,0.33333333330000003,6395520.777117968,6132420.497445744,0.03,0.0,15787.9272611093,32096.1885948881,16308.2613337788,685499.41094407,0.0293447293,0.6666666667000001,0.5625485625000001,0.2307692308,0.0,0,0,0.4498567335,0.24641833810000002,0.0202493589,0.9253545080000001,0.7926485984,0.1845117845,0.40740740740000003,0.21142857140000001
190,16,10,9692,646,37,19,3607,2606,0.2775159412,1.0375110468,542910.4414810307,81372.0197193901,713877.2311208647,0.23949046440000002,6.6719548483,-0.0176963566,-0.0062135842,0.0018606574,264.8740624161,39.6996185435,8081.911760246,8329.4401642287,7627.8023493824,8376,0.8642179117000001,80.8180158447,1222306.525248291,0.1384405035,0.0,0.6666666667000001,6629308.283408452,6395520.777117968,0.03,0.0,14498.3103610423,27771.8613993852,13273.5510383429,697204.8974095543,0.041251778100000004,0.6666666667000001,0.5613989637,0.2303108808,0.0,0,0,0.5689655172,0.2442528736,-0.005636323,0.9801889727,0.929281538,0.1380006732,0.2890888639,0.131442513
191,16,11,9727,641,51,16,3516,2657,0.2443117179,1.0490988881,566221.0967206586,76706.6394376205,711814.7185797304,0.2045386504,7.3816438951,0.1063689823,0.0429364651,0.0036112258000000003,292.3453626848,39.6043709014,8098.5529972734,8095.0150039749,7958.981825077,9102,0.9357458620000001,83.3665717708,885080.0701929154,0.1004208439,0.0,0.6666666667000001,6766258.3240113575,8328034.488588684,0.03,1666786.6299223194,19357.9342926005,26906.9970023995,7549.062709799,708989.2743742011,0.0317640386,1.0,0.5614945511,0.2304099637,0.0069204152,0,0,0.6829971182,0.24495677230000001,-0.047597665000000004,0.9703512881,0.9892800922,0.09676331760000001,0.22522522520000002,0.1248248073
192,16,12,9766,634,49,10,3474,2491,0.2829591249,1.0457635211,599059.5723371471,79964.617872729,793687.7987090673,0.24522013150000002,7.4915579949,0.0148901927,0.0579958532,0.0040094582000000005,317.6286443616,42.3982093679,8123.0365708498,7904.191869116,7409.1797690868,7461,0.7639770633,83.4266330267,713990.1484795362,0.0789392285,0.0,0.6666666667000001,6940539.356266568,6766258.3240113575,0.09585758700000001,0.0,21901.8264617671,27547.5119753925,5645.6855136255,719774.6976415426,0.0310296192,1.0,0.5607476636000001,0.2310488058,0.0,0,0,0.7204610951,0.2507204611,0.0049071618000000004,0.9642805082,0.9902580848,0.0837272113,0.1898876404,0.1840297653
193,17,1,9796,628,46,16,3691,2560,0.3064210241,0.8556874120000001,641602.5517263478,84356.1628533247,878807.5263675203,0.2699168675,7.6058764413,0.0152596358,0.0710162751,0.003071882,257.350045781,33.8356858367,8152.3892210353,8184.143122212,7481.6298437886,6710,0.6849734586,82.883777468,805952.3331911061,0.08630657400000001,0.0,0.6666666667000001,7100590.714491556,6941251.1746486,0.03,711.8183820313,24840.3727579204,32451.2324726644,7610.859714744,730447.64304701,0.0290583962,1.0,0.5600624025000001,0.2306292252,0.0,0,0,0.715942029,0.2492753623,0.0531112508,0.9508863542,0.7980336017,0.0838120987,0.1882750846,0.2937062937
194,17,2,9825,623,35,6,3522,2469,0.2989778535,0.9325584788,626741.8587912734,79205.0738964877,849338.025649948,0.26208195100000004,7.9129003732,0.0403666736,-0.023161835800000002,0.002960392,303.3826884628,38.3402638926,8175.0416108531,8508.0519503386,7687.2443557628,8183,0.8328753181,83.3347144396,661940.7345994841,0.0696774819,0.0,1.0,7275939.873833056,7100590.714491557,0.03,0.0,19376.1478412359,31030.578583937,11654.4307427012,736163.9631246693,0.0332594235,1.0,0.5595114345000001,0.2307692308,0.010683760700000001,0,0,0.7196531792,0.2485549133,0.0171735242,0.9578207625,0.8780283349,0.07668918920000001,0.1813063063,0.2017616753
195,17,3,9836,618,26,15,3716,2593,0.3022066738,0.8242569505,634569.108582059,80008.6374724971,863924.3606310777,0.2654807093,7.931257532,0.0023199027000000002,0.0124887937,0.0011195929,257.179210758,32.4260320282,8200.5950210247,9032.7318254269,7969.2616237147,9084,0.9235461570000001,82.9868679641,810282.7656441834,0.08114325900000001,0.0,0.6666666667000001,7591796.434710845,8817195.999383036,0.03,1355480.6691905353,18309.3889893071,34855.3710363236,16545.9820470165,750705.1005784131,0.029201101900000002,1.0,0.5591453882,0.2316310578,0.0,0,0,0.6974063401,0.2507204611,-0.0103448276,0.9104789555,0.7341344426,0.07934893180000001,0.20247469070000002,0.11729622270000001
196,17,4,9869,613,49,16,3676,2492,0.3220892274,0.8454218287,614391.1951054153,77616.314557643,860985.9275871313,0.2864097131,7.9157481079,-0.0019554811000000003,-0.0317978187,0.0033550224,275.8207363978,34.8445570319,8212.8513753594,8551.3995931683,7722.194879066,8630,0.8744553653,82.1394772671,702751.4337839317,0.0705171564,0.0,1.0,7625874.81060243,7824027.049430906,0.03,232230.6147200605,16636.8638267939,33980.9618284913,17344.0980016974,767498.7745904598,0.0312757202,1.0,0.5587160752,0.2317327766,0.0035650624,0,0,0.6887608069000001,0.2507204611,-0.0141467728,0.9348431898,0.7681274305,0.0842391304,0.2060810811,0.1597611504
197,17,5,9896,612,44,17,3719,2505,0.3264318365,0.7934838473,578976.2538866985,71906.9172450258,816587.6462253095,0.2909808805,8.0517462863,0.0171807107,-0.057642332000000004,0.0027358395,262.6856131866,32.6246759208,8237.8523630605,8487.0908216828,7637.5414686959,8113,0.8198261924,81.8909215411,772611.0635281913,0.07469769030000001,0.0,1.0,7899336.046080993,7625874.81060243,0.03,0.0,12436.0104367157,38096.7272408113,25660.7168040957,787606.3436470816,0.0295324036,0.5,0.5577023499,0.2310704961,0.0032051282000000003,0,0,0.6994219653,0.2514450867,0.0176629832,0.9066036211,0.6786692029,0.0937181664,0.2248587571,0.1251121076
198,17,6,9914,605,34,16,3812,2621,0.3124344176,0.8320261678,564921.4344941481,73668.4285263193,780544.2513838642,0.2762467554,7.6684333546,-0.047606186,-0.0242752951,0.0018189167,250.9330119495,32.7228522887,8259.9151131633,8479.2248849147,7595.2101462278,8120,0.8190437765,81.4607040868,907083.8902588859,0.0862597856,0.0,0.33333333330000003,7950935.2604,8782593.555767672,0.03,883257.5096866796,11788.6639003691,37018.9326345218,25230.2687341528,812399.2141949172,0.0280119663,0.0,0.557124183,0.2316339869,0.0058139535,0,0,0.6878612717,0.2514450867,0.0484622554,0.8786926914000001,0.6383196374,0.10139503230000001,0.2415349887,0.1345467212
199,17,7,9928,600,25,11,3734,2599,0.3039635779,0.8217522748,565800.3822072621,69048.3087425035,772244.5924601081,0.267330082,8.194268513,0.0685713932,0.001555876,0.0014121444,267.7676356964,32.6774299952,8277.2637298796,8286.3938494439,7644.1939457313,8379,0.8439766317,81.7845941055,960223.157078024,0.0902222775,0.0,0.33333333330000003,8010793.916402211,7950935.260400001,0.03,0.0,9468.0471523636,36323.6459445692,26855.5987922057,837803.855438694,0.027319448200000002,1.0,0.5562238494,0.23091004180000002,0.0042735043000000006,0,0,0.6753623188,0.2492753623,0.0142318398,0.9115515526,0.7243760747,0.1003060184,0.2400906002,0.37117286860000004
200,17,8,9949,597,26,5,3814,2753,0.2781856319,0.8383793717,586155.6052240031,71301.3712502949,771455.7226328115,0.240195402,8.2208181266,0.0032400224,0.0359759796,0.0021152297,259.6728917607,31.5872322879,8294.2897129112,8268.2277541074,7572.9741991241,7917,0.7957583677000001,81.8357323719,1007579.5393479969,0.0900582236,0.0,0.33333333330000003,8505272.4441216,8360340.516106214,0.043709096600000004,349546.599704002,10090.6373462721,37942.5211680117,27851.8838217396,866725.9266344844,0.0266272189,0.0,0.5563988485,0.2313530489,0.0,0,0,0.6840579710000001,0.252173913,0.0228548516,0.9038525049,0.7179419993,0.09635682670000001,0.24321266970000002,0.6351648352
201,17,9,9991,595,51,9,3623,2635,0.2727021805,1.0002889875,603693.7987130409,74918.1511151166,788547.8182544514,0.2344233479,8.0580445423,-0.0198001685,0.0299207127,0.0042215298,317.1550596651,39.3588119301,8316.0804767231,8601.822686574,7817.1894813282,8387,0.8394555100000001,82.9099431808,918453.076834172,0.0814020481,0.0,0.33333333330000003,8601760.193750093,8505272.4441216,0.03,0.0,8590.8127542767,34980.4128647282,26389.6001104515,890570.8279938468,0.028089887600000002,0.0,0.5559916274,0.231292517,0.0,0,0,0.8492753623,0.252173913,0.0324779471,0.9196042534000001,0.8675294348,0.0558202859,0.1402714932,0.6433333333
202,17,10,10027,594,46,10,3798,2824,0.2564507636,0.8554202855,616329.3382479822,71278.5659365705,787456.7582622323,0.21731659320000002,8.6467696165,0.0730605386,0.020930378200000002,0.0036032429000000003,270.8626659303,31.3253015801,8348.4642691888,8968.3474665175,7823.4319313287,8821,0.8797247432,79.917257145,987419.317594992,0.0865029046,0.0,0.33333333330000003,8676912.708396915,8601760.193750093,0.03,0.0,7969.2856171352,38392.3810247009,30423.0954075657,920965.5790778536,0.0290202343,1.0,0.5555846194,0.23123201670000001,0.0,0,0,0.8695652174,0.252173913,0.0360866079,0.9229554194,0.7778574355000001,0.0571623001,0.1436651584,0.5577702703
203,17,11,10052,595,37,12,3800,2848,0.2505263158,0.8839305716,637200.800753391,73660.5950042713,807687.8127527181,0.21108033240000001,8.6504976062,0.00043114250000000003,0.033864139200000004,0.0024932682,277.4961626016,32.0786358468,8377.5801322565,9147.237742779,7980.1734446882,9245,0.9197174692000001,82.7028874943,1063022.1160980947,0.0907861388,0.0,0.33333333330000003,8903476.30133828,9321710.807582278,0.0609931524,644798.0991853625,10182.4427778582,40196.8665137188,30014.4237358607,951601.8785894153,0.028381962900000002,1.0,0.5549450549,0.23155416010000002,0.0042105263000000006,0,0,0.8231884058000001,0.252173913,0.051991446100000005,0.9366084633,0.7854562557,0.06332992850000001,0.1480225989,0.165887153
204,17,12,10091,593,54,15,3778,2923,0.226310217,0.9807221766,605311.7459315707,71159.9994936751,743251.5864943552,0.1855897022,8.5063483732,-0.016663692600000002,-0.0500455348,0.0038798249000000003,293.9106002174,34.5519119747,8400.0998529989,9050.4995882501,8080.7204425928,9425,0.9340005946000001,82.9592023185,1114789.4073930643,0.0938812663,0.0,0.33333333330000003,9017577.414845722,8903476.301338278,0.03,0.0,7100.7843970468,36283.1180655008,29182.333668454,977556.2726819802,0.0298546896,0.0,0.5548285789,0.2321381837,0.0147058824,0,0,0.8579710145,0.2579710145,0.055126404500000004,0.9418332301000001,0.8160284757,0.048738923,0.13190529880000001,0.27260126290000003
205,18,1,10114,586,42,19,3503,2630,0.2492149586,1.0833919896,610841.6581028523,74243.8750739865,772923.7307671394,0.2096999564,8.2275023696,-0.0327809292,0.009135643300000001,0.0022792587,348.9115942375,42.4079603459,8429.7993397864,9101.7026176661,8232.0839618952,9698,0.9588688946,83.7572895029,1083453.3101071734,0.0887297309,0.0,0.33333333330000003,9269804.20112519,9126030.285593342,0.03,108452.8707476202,6545.6029392123,34067.970562076,27522.3676228637,1004609.4608907214,0.028128286000000002,0.0,0.5533700498,0.2321007081,0.0,0,0,0.8927536232000001,0.2579710145,0.0385358146,0.9687709142,0.8616847899000001,0.038934426200000004,0.0903954802,0.7429577465
206,18,2,10144,581,43,13,3525,2603,0.2615602837,1.0567495439,609672.8769714687,77241.2159940238,784341.9311403019,0.2226950355,7.8931030425,-0.0406440876,-0.0019133946,0.0029661855000000003,329.784985554,41.7814114141,8447.1043080206,8515.5454234011,8243.2392973283,9616,0.9479495268,83.8211095324,1064350.5451753177,0.086549603,0.0,0.33333333330000003,9311013.46100591,9269804.20112519,0.03,0.0,7603.890115454,36070.8664796496,28466.9763641956,1033862.2755808935,0.0288184438,0.0,0.55316356,0.2318193752,0.0,0,0,0.884057971,0.2579710145,0.0805389747,0.9773526903,0.7959505231,0.0372522215,0.08493771230000001,0.2986934673
207,18,3,10172,582,40,12,3550,2624,0.2608450704,1.0169166998,620294.4599098704,74418.4427960314,797234.4001699839,0.2219421794,8.3352249336,0.0560136981,0.017421773800000002,0.0027602524,339.3112307421,40.7081072733,8471.4487969615,8390.4908881826,7469.708445784,6872,0.6755800236,83.4954495981,1012240.779373033,0.0815374708,0.0,0.33333333330000003,9377692.458087545,9833480.675474364,0.03,522467.2144684549,8408.0612052495,35684.5335275714,27276.4723223219,1065822.0792321397,0.028616025000000003,0.0,0.5518781193,0.23141581300000003,0.0106382979,0,0,0.8924418605000001,0.2558139535,0.0834517045,1.0076973127,0.8530925926,0.0365686945,0.0817253121,0.29613238410000003
208,18,4,10194,575,39,17,3529,2674,0.2422782658,1.0252073686,661939.6573028564,80320.8756653053,829912.4151423676,0.2023981745,8.2411907467,-0.0112815416,0.0671377871,0.0021627998000000002,335.0351964763,40.6537364287,8495.0683422947,8779.6205039425,7915.1973022316,8462,0.830096135,83.5743390371,1135895.2472250834,0.08945942800000001,0.0,0.33333333330000003,9483164.159609074,9377692.458087545,0.0388055489,0.0,8153.1132869665,34937.5155526355,26784.402265669,1090775.775530652,0.027279812900000002,0.0,0.5511707445,0.2309918443,0.0,0,0,0.9127906977,0.2558139535,0.0561079545,0.9858322591,0.8569533072000001,0.0304481697,0.06833712980000001,0.1461004012
209,18,5,10218,573,43,19,3573,2675,0.2513294151,1.0078939839,688770.3825094412,79468.2178071075,873991.6814470734,0.2119257001,8.6672433523,0.0516979425,0.0405334911,0.0023543261,347.7445242003,40.121698453,8513.752830715,9238.2180654083,8235.2611833606,9454,0.9252299863000001,84.0304203903,1123971.5603680722,0.0870444197,0.0,0.33333333330000003,9626835.477393255,9750446.876875747,0.03,267282.7172666714,9056.3164230924,37581.7232834119,28525.4068603195,1119677.755312408,0.0300518135,0.0,0.5506979194,0.2312351857,0.0,0,0,0.8979591837,0.25655976680000003,0.060828877,1.0171405656,0.8948099594000001,0.031517643000000005,0.0751708428,0.3667784369
210,18,6,10256,572,48,10,3571,2615,0.2677121255,1.013164612,709807.1021990547,88433.4595948174,920835.6037687124,0.2291706584,8.0264540758,-0.0739323047,0.0305424278,0.0037189274,333.3971680472,41.5372921716,8533.6244820834,9314.1820124574,8312.3255958757,9633,0.9392550702,83.9764042518,1106138.2861084267,0.0849447935,0.0,0.33333333330000003,9699269.418700526,9626835.477393255,0.0507783764,0.0,9617.4301978585,36491.465785629,26874.0355877705,1146475.1082386135,0.0318158303,0.0,0.5501711878000001,0.2312351857,0.0,0,0,0.9067055394,0.25655976680000003,0.049064171100000005,1.0334783702,0.8169438858,0.030147310700000002,0.07972665150000001,0.6768672199
211,18,7,10288,571,39,7,3409,2410,0.2930478146,1.0923064889,743741.9041639259,93208.6828630836,999437.9019626898,0.2558398049,7.9793199659,-0.0058723453,0.0478084847,0.0031201248,386.7107021438,48.4641177189,8563.7875212434,9285.9029173901,8384.4108603356,9827,0.9551905132,84.1250297297,1100080.7254171707,0.08263080760000001,0.0,0.33333333330000003,9879269.030858893,9757713.703839201,0.03,58444.2851386759,14489.9759295247,37610.5188651189,23120.5429355943,1173576.572125538,0.032465859300000004,0.0,0.5500263296,0.2317008952,0.030303030300000002,0,0,0.8979591837,0.25655976680000003,0.076114082,1.0557334017,0.8614869968000001,0.0294722413,0.06590909090000001,0.3301942319
