period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
21,2,9,11202,2482,73,8,7045,5500,0.2193044713,0.9683885994,205693.1123626406,180547.1029791261,254252.5813479972,0.1909890894,1.139276726,0.0068306397,-0.00044568520000000004,0.0058364012,18.951486607,16.6346649372,9977.0390026578,11119.4570815158,9945.63946875,11047,0.9861631851,90.4282662269,131219.0125029804,0.117863191,0.0,0.33333333330000003,951272.6813207836,949561.2324962302,0.01,29526.1644376237,30811.0804164661,47819.8635863725,17008.7831699064,538081.2155071595,0.4248927039,0.3457943925,0.9350910064,0.3613490364,0.0,0,0,0.0,0,0.0,0.9759947169000001,1.0066315865,0.0033528919,0.0,0.6101094656
22,2,10,11267,2475,77,12,7086,5464,0.2289020604,0.9127666912,214673.1369959007,188217.8571583029,268655.3374902267,0.2009347776,1.1405566944,0.0011234922,0.043657391000000004,0.0058025353,18.5904231239,16.29942923,10016.0137821086,12195.579993176,10015.9871422564,11190,0.9931658827000001,90.8230281601,142045.7582045905,0.1221008925,0.0,0.33333333330000003,991162.243652607,1016012.0235425093,0.01,50605.0479587908,30290.3765801446,52411.9139352624,22121.5373551178,559032.2745046519,0.2814224402,0.30097087380000004,0.9344481605,0.36227424750000004,0.0,0,0,0.0,0,0.0,0.9610619461000001,1.0004594858,0.0025173065,0.0,0.4674081738
23,2,11,11339,2469,85,13,7105,5601,0.2116819141,0.9087187238000001,210107.5617268479,182621.0560323411,257197.9518223229,0.1830900665,1.1505111529,0.0087277191,-0.0212675667,0.0063903435,18.4780130039,16.0606987222,10053.8595824132,12685.120409251,10053.8490247786,11254,0.9925037481000001,90.5794582257,153011.8378223518,0.1251306864,0.0,0.33333333330000003,1040602.3132676319,1012543.2288683968,0.01,21380.9852157898,29278.9600702263,54356.7636115146,25077.8035412884,583129.4466367933,0.3102815177,0.24083769630000001,0.9339042012000001,0.3640620819,0.0,0,0,0.0,0,0.0,0.9671770724000001,0.9978294511,0.0018935409,0.00036751190000000003,0.5889646621
24,2,12,11414,2466,83,8,7110,5675,0.20182841070000002,0.9271123729,210267.6488379834,180016.9390949661,254216.3663127277,0.1728791821,1.1680436846,0.0152389063,0.0007619293,0.0066143399,19.0202681826,16.283867147,10095.265970862,12895.448739972,10095.2411602688,11331,0.9927282285000001,90.3964789184,153454.3891823462,0.1212172361,0.0,0.33333333330000003,1083909.7331201104,1040602.3132676319,0.01,0.0,28651.6888857461,54740.7595902023,26089.0707044562,608618.9408774024,0.3586756591,0.2057142857,0.9329056402,0.3655439722,0.0,0,0,0.0,0,0.0,0.9819315926000001,1.0084468577,0.0025279124,0.0,0.7720107651
25,3,1,11479,2463,75,10,7109,5767,0.1887747925,0.9697011566,213244.816805865,179218.8519241771,253667.2262145557,0.1593521166,1.1898570631,0.0186751393,0.014158944500000001,0.0056947608,20.0441955969,16.8458852901,10139.7582882147,12793.5362826405,10139.7387626865,11404,0.9934663298,90.2708054802,150553.8697939089,0.1149079362,0.0,0.0,1127218.3123225786,1088324.0173051816,0.01,4414.2841850712,29429.473611045,54196.7770792137,24767.3034681687,634192.8904241133,0.4088669951,0.1515151515,0.9315178214000001,0.3663062341,0.0,0,0,0.0,0,0.0,1.0076650374,1.0213692619999999,0.0037918685,0.0,0.7247283503
26,3,2,11555,2459,85,9,6975,5477,0.2147670251,1.0028921558,221380.4752450074,182063.961256398,272062.1337072739,0.18628707260000002,1.21594891,0.0219285557,0.0381517289,0.0066207858,22.4444552607,18.4583867592,10177.8801748222,12655.8029295111,10177.8455098018,11470,0.9926438771,90.0312510072,160574.9898692758,0.1163449706,0.0,0.33333333330000003,1182262.9521083536,1183760.4579945356,0.01,56542.1456719567,31699.1252401095,54364.0155781305,22664.890338021,659159.7456206718,0.4426028238,0.1381578947,0.9307630736,0.3679295624,0.0,0,0,0.0,0,0.0,1.0069220164,1.0189823079,0.0021105952,0.0,0.6093983837
27,3,3,11638,2452,87,4,7093,5488,0.2262794304,0.9212852992,222220.1746154561,177084.3027109484,277157.5125907926,0.19821702630000002,1.2548835284,0.032019946,0.0037930146,0.0071830376,21.4168979959,17.0668412731,10222.9752560794,12375.9827055024,10222.9179070785,11551,0.9925244887,89.8260509556,159210.645793146,0.1111188406,0.0,0.33333333330000003,1234788.10438698,1182262.9521083536,0.01,0.0,33772.575422661,62634.762956751,28862.1875340899,690486.9700731131,0.445398773,0.1438848921,0.9300186617,0.3697680619,0.0,0,0,0.0,0,0.0,0.9911515099,1.0278457755,0.0019035533,0.0,0.5748051948
28,3,4,11717,2454,88,9,7063,5442,0.2295058757,0.914831288,233136.215175033,180168.0208312225,291989.8290534572,0.2015604929,1.2939933186,0.0311660718,0.0491226351,0.0067881079000000006,22.2959220237,17.2303223702,10273.8071252318,11943.5884600929,10273.7321755383,11629,0.9924895451,89.622527667,184201.1941551445,0.1208696477,0.0,0.33333333330000003,1298904.7172455243,1324620.6015328125,0.01,83142.0771491614,36513.8815096298,64952.3403327439,28438.4588231141,723139.8277595546,0.5550769231,0.056,0.929009057,0.37147043150000003,0.0,0,0,0.0,0,0.0,0.995195103,1.0144659035,0.0027548209,0.0,0.5893265565
29,3,5,11799,2449,91,9,7080,5474,0.2268361582,0.9209091654,237209.81996081,177984.9278927561,296065.9356843709,0.1987939463,1.3327522885,0.0299529907,0.0174730673,0.0069983784000000005,23.1337402244,17.3578694441,10320.3679123674,11399.5475620559,10110.5147029144,10988,0.9312653615,89.3637497835,184848.4106154651,0.11723885020000001,0.0,0.33333333330000003,1351579.5340147698,1298904.7172455243,0.01,0.0,38308.5198256364,67617.9935492083,29309.4737235719,757946.0256261531,0.6271604938,0.0434782609,0.9287900972,0.3726873419,0.0,0,0,0.0,0,0.0,0.9666731642,0.9970246070000001,0.0025461489,0.0,0.6843110505000001
30,3,6,11874,2439,86,11,7005,5278,0.24653818700000002,0.9423146832,243952.6918063502,177207.8798220306,312443.6348787156,0.21921055650000001,1.3766469756,0.032935368,0.0284257703,0.0063564709,25.4601867207,18.4943468967,10369.2091120916,11469.0084269473,10198.7917581824,11196,0.9429004548000001,89.1990949496,176348.7875414139,0.10855540030000001,0.0,0.0,1403131.3485007102,1351579.5340147698,0.01,0.0,39351.9105604271,67320.1991932986,27968.2886328714,786683.4625813214,0.7000618429000001,0.036036036,0.9282672345,0.3733031674,0.0,0,0,0.0,0,0.0,0.9904340317,0.99875883,0.0023359524,0.0,0.6071520453
