period,year,period_in_year,population,fertile_women,births,deaths,labor_force,employment_count,unemployment_rate,family_income_to_basket_ratio,gdp_nominal,real_gdp_nominal,potential_gdp_nominal,output_gap_share,cpi,inflation_rate,gdp_growth,population_growth,average_wage,median_wage,median_wage.1,real_average_wage,essential_demand_units,essential_production_units,essential_sales_units,people_full_essential_coverage,full_essential_coverage_share,average_food_meals_per_person,bank_equity,bank_writeoffs,bank_nonperforming_loan_share,bank_capital_ratio,bank_insolvent_share,bank_undercapitalized_share,central_bank_money_supply,central_bank_target_money_supply,central_bank_policy_rate,central_bank_issuance,central_bank_monetary_gap_share,average_bank_reserve_ratio,government_tax_revenue,government_total_spending,government_deficit,government_debt_outstanding,recession_flag,recession_intensity,government_countercyclical_spending,government_countercyclical_support_multiplier,government_countercyclical_procurement_multiplier,household_final_consumption_share_gdp,government_final_consumption_share_gdp,gross_capital_formation_share_gdp,net_exports_share_gdp,gdp_expenditure_gap_share_gdp,government_deficit_share_gdp,school_enrollment_share,university_enrollment_share,school_completion_share,university_completion_share,low_resource_school_enrollment_share,low_resource_university_enrollment_share,low_resource_university_student_share,low_resource_origin_upward_mobility_share,low_resource_origin_university_completion_share,poor_origin_university_mobility_lift,school_income_premium,university_income_premium,poverty_rate_without_university,poverty_rate_with_university,skilled_job_fill_rate
183,16,3,5782,781,9,5,3023,2176,0.28018524640000003,1.6186702767,176268.8401357139,143137.0402709086,225290.3710624274,0.2175926592,1.2314690859,0.0289095151,-0.1307279206,0.0006922811,47.7642062892,32.490913674,32.490913674,38.7863624329,5069.8603492759,5317.6684329446,4796.865502177,4982,0.8616395711,89.2424725212,6652288.0859426875,3982.0678308575,0.0305558169,0.711316535,0.0,0.0,1689474.9122402116,1722918.322351737,0.0,0.0,0.019410908600000002,0.1969904488,15917.1177759496,26648.1834794602,10731.0657035106,4136433.9323908146,1,1.0,10876.6556468646,2.0,2.4,0.8830438145,0.0075422035000000005,0.31581739870000003,0,-0.2064034167,0.060878971500000004,0.0798158097,0.0,0.8326446281000001,0.4669421488,0.0,0,0,0.9668874172,0.7019867550000001,0.0636268344,1.0532585828,1.0238088238,0.049280177200000004,0.0493046776,0.2574031891
184,16,4,5786,779,11,7,3063,2330,0.23930786810000002,1.6215590446,170786.2212239584,135891.705277425,206553.1072790841,0.1731607262,1.2567817946,0.020554887600000002,-0.031103732800000002,0.0006918021000000001,46.5963014569,30.1112743265,30.1112743265,37.0758883195,5074.764753397,5347.4841152575,4788.45271202,4919,0.8501555479,89.2754019777,6696219.788524883,14027.3918283879,0.012857746100000001,0.7132833424,0.0,0.0,1691694.9155784373,2023396.576159176,0.0,84473.7456120106,0.1639330937,0.19342294440000002,16268.758018995,24702.3719774395,8433.6139584445,4145491.512706442,1,1.0,9859.7089553375,2.0,2.4,0.8768682268,0.0072760931000000004,0.2229970648,0,-0.10714138470000001,0.049381114600000005,0.0681302044,0.0,0.8312186486,0.4668043671,0.0555555556,0,0,0.9667774086,0.7009966777000001,0.0635597683,1.075230314,1.0166739653,0.050913115700000004,0.0512010114,0.268572621
185,16,5,5787,777,6,5,2964,2339,0.21086369770000002,1.7318865211999999,133336.5293939475,105200.7110085962,155447.9329943427,0.14224314970000002,1.2674489375,0.0084876651,-0.2192781804,0.000172831,51.1104793606,32.4482269667,32.4482269667,40.3254741455,5079.4969711889,5331.6636491782,4777.9195438602,4729,0.8171764299000001,89.392012741,6730532.823685668,9550.966119745,0.0147616454,0.7151495941,0.0,0.0,1677479.0033614575,1691694.9155784373,0.0,0.0,0.008403354600000001,0.19572491390000002,7850.0420171841,22106.8845754873,14256.8425583031,4151705.3525799243,1,1.0,8466.4159145059,2.0,2.4,0.9106999896,0.0088392311,0.337238052,0,-0.2567772728,0.1069237562,0.0634328358,0.0,0.8302332448,0.4676705049,0.0512820513,0,0,0.9734219269000001,0.7009966777000001,0.0571879937,1.0869108503,1.0736827312,0.0427066001,0.0448232323,0.9870918755
186,16,6,5790,774,7,4,2557,1778,0.30465389130000003,1.604039122,114886.3828234187,86794.960284554,152004.1183403392,0.2441890123,1.3236526919,0.044343999,-0.1383727824,0.0005184033000000001,63.9606309957,36.1725755868,36.1725755868,48.3213091979,5083.1245333661,5387.9550746628,4756.7254757438,4415,0.7625215889,89.4605720585,6724390.735717313,18335.4195275097,0.0142667121,0.7131758960000001,0.0,0.0,1666484.1843191343,1775528.3442211426,0.0,58829.6045158111,0.061415048800000004,0.19567496040000001,6734.4608738041,23647.1127731265,16912.6518993224,4167878.560854654,1,1.0,9193.9782789049,2.0,2.4,0.9136055182,0.0092688635,-0.059085205,0,0.1362108232,0.1472119801,0.0479704797,0.0,0.8283692126000001,0.4665290475,0.0,0,0,0.976744186,0.7009966777000001,0.0460768826,1.0261710428,1.010817333,0.040353786600000004,0.0366624526,0.27259036140000004
187,16,7,5791,768,6,5,3119,1795,0.42449503050000004,0.9430993869000001,105630.4072459601,76736.7166710857,168860.357094227,0.37445112010000003,1.3765301909,0.0399481671,-0.0805663417,0.0001727116,37.5465193861,28.3805652983,28.3805652983,27.2762047902,5088.0816406648,5399.9580717036,4734.0580591473,4623,0.7983077189000001,89.5543804588,6758174.598364422,10641.4924728298,0.0013967389,0.7157180908,0.0,0.0,1645149.5989934348,1666484.1843191343,0.0,0.0,0.0128021529,0.1971887243,6707.9090321309,38276.0297300326,31568.1206979017,4200030.100979993,1,1.0,16474.083111167,2.0,2.4,0.9091466838000001,0.0089752718,-0.44558140430000004,0,0.5274594487,0.2988544825,0.0477590007,0.33333333330000003,0.8263173388,0.466588166,0.0,0,0,0.9833887043,0.7009966777000001,0.039705108,1.0108882248,0.8580153079,0.0336644592,0.030914826500000003,0.29364161850000003
188,16,8,5792,767,8,7,3189,1898,0.4048291,0.8954531825000001,100310.5573950809,71862.1181826914,155057.5016492518,0.35307510870000003,1.3958753225,0.0140535469,-0.0503628642,0.00017268170000000002,34.538623148,28.9539893107,28.9539893107,24.743343901,5092.1860823785,5437.4545386595,4839.1169922362,4496,0.7762430939,89.5765811209,6800721.221768207,2113.8170751646,0.0062908142000000005,0.717136381,0.0,0.0,1644959.4672724816,1645149.5989934348,0.0,0.0,0.0001155711,0.1981726708,6698.7095229266,38181.2309764659,31482.5214535393,4230445.322072586,1,1.0,16316.0792739984,2.0,2.4,0.9033488828,0.0111392408,0.0505105712,0,0.0350013052,0.3138505285,0.0269090909,0.0,0.8250883392,0.4670200236,0.0,0,0,0.976744186,0.7009966777000001,0.0460768826,1.0167212603,0.8425582354000001,0.0309392265,0.0315258512,0.9579545455
189,16,9,5799,767,11,4,3198,2071,0.35240775480000003,0.9890952556,106948.0113832568,76991.3684257817,151935.3747809574,0.2960953857,1.3890909276,-0.0048603158,0.06616904700000001,0.0012085635000000001,34.7107919904,28.7322120164,28.7322120164,24.9881352623,5094.7070509541,5580.8923239564,4937.8825421505,5263,0.9075702707000001,89.5726692094,6844844.482518747,576.167802902,0.0067512054,0.7182802861,0.0,0.0,1649674.2213204966,1710434.1514171683,0.0,39284.810486812,0.0355231039,0.197740408,7222.193879944,33626.9790395965,26404.7851596524,4256490.60298446,1,1.0,14078.9538831961,2.0,2.4,0.9029559118,0.0098309125,0.1222140144,0,-0.0350008387,0.2468936525,0.025917926600000002,0.0,0.8234255444,0.4679223072,0.0,0,0,0.9634551495,0.7009966777000001,0.0746708794,1.011227841,0.8650889491,0.034292035400000004,0.0327044025,0.9467455621
190,16,10,5800,760,8,7,3203,2212,0.3093974399,1.0874399817,115157.6126275774,82896.4688896014,153409.5147316636,0.24934504340000002,1.3891739198,5.97457e-05,0.0767625423,0.0001724435,35.8100425957,29.8726865035,29.8726865035,25.7779404612,5101.7036750803,5675.693709777,4984.4346957048,5064,0.8731034483000001,89.647131847,6887009.684830625,3329.3177476704,0.017937733600000002,0.7189955262000001,0.0,0.0,1659027.3254976994,1799369.655941659,0.0,82483.7110660248,0.0779952746,0.19620185380000002,8097.4523563947,30984.7681294142,22887.3157730195,4279120.037764846,1,1.0,12806.6387504439,2.0,2.4,0.8959383641,0.015201961200000001,0.1051222073,0,-0.016262532700000002,0.19874774450000002,0.0228898426,0.0,0.822870616,0.46861184790000004,0.0,0,0,0.9601328904,0.7009966777000001,0.0857819905,1.0174976,0.8809482071,0.031613976700000004,0.028301886800000002,0.9503546099
191,16,11,5804,759,11,7,3179,2344,0.2626612142,1.2571442997,118010.3300737143,87073.5487138873,147245.073447095,0.1985447981,1.3552948262,-0.0243879424,0.024772287100000002,0.0006896552,38.0348483983,29.3447415252,29.3447415252,28.0638925657,5104.5094675288,5816.8699170934,5001.4948720211,5134,0.8845623708,89.6525816961,6916135.303710193,12349.7345253554,0.0094589298,0.7202062109,0.0,0.0,1652805.6827452362,1681735.0556460235,0.0,13624.6380889944,0.017202099000000002,0.1971531333,8559.1630297523,26880.8722865375,18321.7092567852,4297667.731488753,1,1.0,10770.8341029194,2.0,2.4,0.8944843776,0.0155091683,0.11167125160000001,0,-0.0216647975,0.15525513100000002,0.0203651685,0.0,0.8221238938000001,0.4690265487,0.0,0,0,0.9700996678,0.7009966777000001,0.0682991048,1.0177499358,0.9284022577000001,0.0288888889,0.028301886800000002,0.5209865859
192,16,12,5802,758,7,9,3216,2454,0.2369402985,1.1795292293,122395.4544781593,93934.6950384951,147568.8178784105,0.170587281,1.3029845301,-0.0385969865,0.0371588182,-0.0003445899,32.8730863124,28.9132253213,28.9132253213,25.2290687664,5109.0495010771,5759.1876538476,4953.319834106,4857,0.8371251293,89.731028103,6956360.75805048,0.0,0.009538825400000001,0.7225048428,0.0,0.0,1636696.5633290545,1685631.6226187882,0.0,19695.5639241312,0.0290306961,0.19760426550000001,9400.4767279583,23386.6212254979,13986.1444975396,4313591.93143851,1,1.0,9205.7773167378,2.0,2.4,0.8947517332,0.0102182769,0.11188877820000001,0,-0.0168587883,0.11427013,0.0174947516,0.5,0.8208911183000001,0.4688698731,0.0,0,0,0.9667774086,0.7009966777000001,0.0635597683,1.0214853047,0.9364000396000001,0.029444444400000002,0.0289490245,0.5613577023
193,17,1,5802,756,8,8,2973,1962,0.34006054490000004,1.1803427031,126625.5773811922,97967.4865740733,176524.5740213771,0.2826745053,1.2925265495,-0.0080261741,0.0345611111,0.0,40.646836214,26.5309618042,26.5309618042,31.4475832089,5109.9197818323,5693.6799150616,4942.3610547597,4789,0.8254050327,89.7764105895,6994721.235905597,5926.0079353448,0.0011750999999999999,0.7237271188000001,0.0,0.0,1637719.4701382208,1718459.4939097834,0.0,49057.7583484374,0.0469839551,0.1971105549,10500.2677650228,24675.4644171495,14175.1966521267,4328609.037984614,1,1.0,9880.4871431384,2.0,2.4,0.8853240002,0.013291245600000001,0.0983987047,0,0.0029860495,0.11194576120000001,0.0145027624,0.0,0.819255759,0.4695806261,0.0238095238,0,0,0.9700996678,0.7009966777000001,0.052448657200000005,1.0184463842,0.9273613009,0.0239420935,0.0245283019,0.7838345865
194,17,2,5806,748,10,6,3156,2153,0.3178073511,1.1086713908,117958.6832108615,97950.3727527841,159078.214526893,0.2584862512,1.2042698756,-0.0682822909,-0.0684450515,0.0006894174,33.8113006274,28.0296371237,28.0296371237,28.076182351,5111.5101092637,5847.5939491121,5061.1709189753,5436,0.9362728212,89.7780209225,7040133.50633699,0.0,0.0007179643000000001,0.7257714108000001,0.0,0.0,1631412.1453291639,1637719.4701382208,0.0,0.0,0.0038512852,0.1981218607,10737.9423202682,30306.7326384725,19568.7903182043,4346895.263594776,1,1.0,12748.3258541898,2.0,2.4,0.8757374913,0.014007715,0.1325920354,0,-0.0223372417,0.165895293,0.015721121,0.0,0.8190419870000001,0.4704316972,0.0,0,0,0.9733333333,0.7033333333,0.057937057400000005,1.0166661056,0.8870412627,0.020100502500000002,0.023884349500000002,0.9024612580000001
195,17,3,5808,747,6,4,3120,2185,0.2996794872,1.1650622121,124401.1837418049,105250.9400914696,163423.8708523921,0.23878205130000002,1.1819484333,-0.0185352493,0.054616585700000005,0.0003444712,34.5917816738,27.415034874,27.415034874,29.2667435397,5116.2267726328,5774.6713471774,5086.7844001873,5542,0.9542011019000001,89.857517541,7082946.957228903,1750.8932244451,0.0007271046,0.7288377288,0.0,0.0,1609646.9755213594,1732296.6364564481,0.0,60530.6946763705,0.07080176590000001,0.1971485616,11494.1713782329,27073.2941598388,15579.1227816059,4362861.251531365,1,1.0,11168.9411908185,2.0,2.4,0.8742082583,0.014318613400000001,0.1226433658,0,-0.011170237500000001,0.1252329143,0.0653198653,0.0,0.818746304,0.47131874630000004,0.0652173913,0,0,0.9698996656000001,0.7056856187,0.053963808700000004,1.0309277825,0.9233355175,0.01901566,0.0232120452,0.8080185042
196,17,4,5815,744,10,3,3202,2231,0.30324797000000003,1.0781256018,130656.3278285829,104578.7850123596,172520.2316318031,0.24266083700000002,1.2493578675,0.0570324663,0.0502820303,0.0012052342,31.3562203349,26.6348430217,26.6348430217,25.097869194,5120.7224181974,5626.9332652617,5114.0976897007,5668,0.9747205503,89.8291661293,7125725.966725456,121.9748055051,0.0,0.7294376163,0.0,0.0,1619434.9622123975,1666634.7559432108,0.0,34192.6682531109,0.0283204185,0.197189152,13240.3108064271,29825.3474988,16585.0366923729,4380357.237977052,1,1.0,12527.5453520653,2.0,2.4,0.8596941505,0.0171947572,0.10323021110000001,0,0.019880881200000002,0.1269363449,0.056515957400000004,0.0,0.8176174993,0.4726574047,0.0,0,0,0.9633333333,0.7033333333,0.075669631,1.0246305511,0.8843176013,0.0196188341,0.0243902439,0.8182492582
197,17,5,5815,741,7,7,3138,2210,0.2957297642,1.1270020537,125360.5096914065,101157.2351507362,163760.5326057479,0.23448887410000002,1.2392638995,-0.0080793248,-0.0405324275,0.0,33.1657562435,26.8739312668,26.8739312668,26.7624646034,5128.1435598309,5602.587845412,4863.6359401512,5086,0.8746345658,80.2427322812,7165217.855117207,1265.4683160241,0.0005910112,0.7315393101000001,0.0,0.0,1606305.0871426521,1619434.9622123975,0.0043129959,0.0,0.008107689000000001,0.1981729488,11507.2190220869,26701.4647021142,15194.2456800273,4395966.95556754,1,1.0,10953.0981468614,2.0,2.4,0.8728266274,0.014277981200000001,0.1458733931,0,-0.032978001800000004,0.1212044025,0.0620871863,0.0,0.8161938534000001,0.47310874700000005,0.037037037,0,0,0.97,0.7033333333,0.0372224293,1.0102386495,0.8870602174000001,0.020751542300000002,0.0299812617,0.8122137405000001
198,17,6,5810,741,6,11,3052,2251,0.2624508519,1.2669148489,132527.7235715,110395.0338720494,165311.7029555755,0.1983161434,1.2004862803,-0.0312908487,0.0571728202,-0.0008598452,34.8545300509,27.1293323721,27.1293323721,29.0336762895,5130.3988064267,5756.4810741859,5057.7205322336,5555,0.9561101549000001,87.6044136372,7196736.592619717,2008.7965029539,0.0005869938,0.7327264796,0.0,0.0,1596173.2082568444,1635156.5511644515,0.0,17310.8784130796,0.0238407404,0.1983183717,13299.5847143624,22459.1801667487,9159.5954523863,4405692.915198374,1,1.0,8919.4081082221,2.0,2.4,0.8666914357000001,0.0119132703,0.115158618,0,0.006236676,0.0691145611,0.0548661006,0.0,0.8145519077000001,0.4729370009,0.0,0,0,0.9766666667,0.7066666667,0.0313036021,1.0631521779,0.9292819801000001,0.0179573513,0.025015634800000002,0.9942693410000001
199,17,7,5810,736,8,8,3038,2179,0.2827518104,1.2535274113,121692.9812940735,103374.2690005696,156093.1688837465,0.2203824026,1.1772076598,-0.0193909925,-0.081754534,0.0,35.0245187563,26.201056306,26.201056306,29.7522008667,5128.5577151628,5843.9818784945,4989.8215464298,5390,0.9277108434,85.0445653617,7232228.996045116,5843.948188186,0.0016967853,0.7349472358,0.0,0.0,1581158.2176552683,1596173.2082568444,0.0,0.0,0.009406868,0.1989069416,10616.710033539,23850.640225187,13233.930191648,4416841.234397487,1,1.0,9629.4025133542,2.0,2.4,0.8818590085,0.0116616229,0.1396478313,0,-0.0331684628,0.1087485083,0.0439276486,0.0,0.8134991119,0.473357016,0.0,0,0,0.98,0.7066666667,0.036020583200000005,1.011308186,0.9399642427,0.018549747000000002,0.028767980000000002,0.9989384289000001
200,17,8,5808,734,7,9,3144,2201,0.2999363868,1.1955572121,104963.2192217573,94356.1266761124,137939.1241865283,0.23906129,1.1124155147,-0.055038840900000004,-0.13747516,-0.0003442341,30.4537347758,25.2889201694,25.2889201694,27.3762226194,5130.2169734287,5879.1175533955,5025.6608117012,5469,0.9416322314000001,86.3180053974,7270631.209065143,3984.4603586343,0.0052424074,0.7375091547,0.0,0.0,1564698.1157633234,1581158.2176552683,0.0,0.0,0.010410154900000001,0.199289512,7290.3950466829,24934.3834293805,17643.9883826975,4430900.812405638,1,1.0,10295.0763000153,2.0,2.4,0.9021094457000001,0.012207397,0.1542354166,0,-0.0685522593,0.1680968678,0.0382165605,0.0,0.8126297065,0.4743551734,0.0,0,0,0.9766666667,0.7066666667,0.0313036021,0.9783781990000001,0.8403968373,0.0180485054,0.0275,0.9968911917000001
201,17,9,5814,734,9,3,3115,2244,0.2796147673,1.2926034981,110735.4461468044,106021.3044440356,141419.626366984,0.2169725731,1.0444640983,-0.061084563700000004,0.0549928534,0.0010330579,30.6834676056,25.3380042078,25.3380042078,29.3772353263,5130.0345140766,5821.1767485577,5099.3444301296,5645,0.9709322325,89.0123094059,7304461.504463889,4465.866064195,0.0043047177,0.7400132861000001,0.0,0.0,1543483.5555186938,1564698.1157633234,0.0,0.0,0.0135582449,0.19953818280000002,8286.6549781429,21219.7893728213,12933.1343946784,4444189.496433875,1,1.0,8563.0355691413,2.0,2.4,0.8975815828,0.0107392999,5.9048e-05,0,0.0916200692,0.11679308520000001,0.040957782000000005,0.0,0.8119810202000001,0.4747924081,0.0,0,0,0.9734219269000001,0.7043189369,0.057981768100000004,0.9997465102,0.8765415676,0.0135516657,0.024984384800000002,0.7407952872
202,17,10,5816,734,8,6,2953,2054,0.3044361666,1.2326859625,104630.7747710709,97891.9600939587,138391.7739372223,0.243952355,1.0688393068,0.0233375265,-0.0551284308,0.00034399720000000003,33.3572421034,25.4970755779,25.4970755779,31.2088467277,5136.9623959977,5785.1268806329,5133.0219756383,5699,0.9798830812,90.068828424,7338879.302232215,2827.0070903674,0.0,0.7416210668000001,0.0,0.0,1534188.9167919252,1586152.5483529724,0.0,25601.3957005672,0.0327608032,0.19894659250000002,7233.7770600716,22427.1147342721,15193.3376742005,4457739.645967285,1,1.0,9171.0257424203,2.0,2.4,0.8982714069000001,0.0146538012,0.0940309943,0,-0.0069562024,0.1452090717,0.033228840100000004,0.0,0.8100740741,0.4746666667,0.0,0,0,0.976744186,0.7043189369,0.046745813000000004,1.0318829187,0.8977769463,0.0180485054,0.0287141074,0.6401906275
203,17,11,5817,727,6,5,3135,1981,0.3681020734,1.0647571315,104254.6348657477,94741.3536236845,151787.5910549165,0.3131544276,1.1004131868,0.0295403432,-0.0035949261,0.0001719395,30.2796490637,25.2119097729,25.2119097729,27.5166177814,5141.2198989204,5619.9594943845,5001.5368738598,5275,0.9068248238000001,90.0984105791,7372379.358525638,5031.3202814645,0.0006159704,0.7419495847,0.0,0.0,1542635.108382776,1559502.6952401993,0.0,15188.2670689645,0.0108160037,0.19886079040000001,8030.7369234227,27501.6866880126,19470.9497645899,4479589.687673302,1,1.0,11584.2332565159,2.0,2.4,0.8933584126,0.0105048358,0.1990778376,0,-0.10294108610000001,0.18676339700000003,0.035447761200000004,0.0,0.8099614586,0.47465164540000004,0.0,0,0,0.9734219269000001,0.7043189369,0.057981768100000004,1.0040547347,0.867245031,0.0163656885,0.0306058713,0.9535759097000001
204,17,12,5816,726,6,7,3149,2041,0.35185773260000003,1.0423889775,104639.8619444852,95809.4219622841,148530.1573944778,0.2954975354,1.0921667181,-0.0074939749,0.0036950595000000003,-0.00017190990000000002,28.4994732179,24.8936459029,24.8936459029,26.0944348024,5144.5321093166,5686.2224124022,5011.8423012866,5295,0.9104195323000001,90.1418571013,7410406.504979121,55.179489875,0.0012053624,0.7442537987000001,0.0,0.0,1526785.6229422255,1542635.108382776,0.0,0.0,0.0102742932,0.1992595138,9137.7805694197,27004.2720880595,17866.4915186399,4498531.81173324,1,1.0,11331.581507452,2.0,2.4,0.8805850776,0.010625118400000001,0.07292045550000001,0,0.0358693485,0.1707426901,0.0552825553,0.0,0.8093824228000001,0.47595011880000004,0.0,0,0,0.976744186,0.7043189369,0.0307928768,1.008375199,0.8618050393000001,0.0152974504,0.0311915159,0.9987389660000001
205,18,1,5817,726,5,4,3173,2095,0.3397415695,1.0517726659,112519.2256509479,103278.4304008742,156783.5908120387,0.2823277929,1.0894745903,-0.0024649421,0.075299829,0.0001719395,27.9181835855,25.0200306967,25.0200306967,25.625364587,5146.6031728613,5785.9841500467,5137.9962321913,5712,0.9819494585,90.1742330288,7446449.816976545,1101.119115188,0.0112929594,0.745428461,0.0,0.0,1525200.452240086,1586596.9157639714,0.0,35886.7756930475,0.038696951300000004,0.19846314410000002,10556.0489934675,26666.5512695489,16110.5022760814,4514493.448711182,1,1.0,11197.1597307861,2.0,2.4,0.8693324722,0.0142105813,0.1224732248,0,-0.0060162783000000004,0.143179996,0.0554539915,0.0,0.8080118694,0.47566765580000003,0.0,0,0,0.9700996678,0.7076411960000001,0.0701557832,1.0052465468,0.8809119289,0.022071307300000002,0.037429819100000004,0.5206286837
206,18,2,5832,722,18,3,3188,2181,0.3158720201,1.0482859962,117423.1203251502,105953.4186281221,157907.9848642148,0.2563826305,1.1082523041,0.0172355684,0.0435827268,0.0025786488,27.1497769245,24.0226608923,24.0226608923,24.4978303436,5150.6891268533,5823.8267169579,5138.8362850922,5691,0.9758230453000001,90.0243368538,7479545.099820893,3715.6605123126,0.012309739200000001,0.7471085827,0.0,0.0,1515691.0597454638,1543343.8256195022,0.0,10886.0240276498,0.0179174371,0.19867187890000002,11295.6446418692,25937.9318166473,14642.2871747781,4529779.600557755,1,1.0,10816.2162287699,2.0,2.4,0.8671508477000001,0.014527651400000001,0.1084627573,0,0.0098587436,0.12469679850000001,0.0503335355,0.0,0.8062796209,0.4748222749,0.025641025600000002,0,0,0.9635761589,0.7052980132000001,0.0917339241,1.0245423674,0.8795011278,0.0253807107,0.041172801,0.5011454754
207,18,3,5836,719,8,4,3202,2201,0.3126171143,1.0132196822,119010.0747405796,103544.2405176943,159284.2519644657,0.2528446895,1.1493645049,0.0370964271,0.0135148377,0.0006858711,27.3266836042,23.4784088994,23.4784088994,23.7754719996,5162.8039869541,5823.5940365532,5150.7628287179,5705,0.9775531186,90.1468262459,7509348.017801294,6699.2659853698,0.0126538475,0.748479706,0.0,0.0,1509200.850329124,1515691.0597454638,0.0,0.0,0.0042820134000000004,0.1991367213,10908.539242573,26286.8561778805,15378.3169353074,4544745.55819361,1,1.0,10953.6297214577,2.0,2.4,0.8726084107000001,0.014656389700000001,0.141456576,0,-0.0287213763,0.1292186142,0.0473621103,0.0,0.8064037948,0.4758375334,0.0,0,0,0.9668874172,0.7052980132000001,0.06456717840000001,1.0130513473,0.8746895484,0.0186651584,0.0423676012,0.9988950276
208,18,4,5840,716,9,5,3217,2212,0.3124028598,0.9937002226,122008.8811473117,103618.9821637722,163247.0004515504,0.2526118041,1.1774761593,0.0244584327,0.025197920500000002,0.0006854010000000001,27.4956526208,23.7583047117,23.7583047117,23.3513455062,5168.3289995724,5698.970631157,5037.7869313347,5020,0.8595890411,90.1162729595,7545258.202618314,333.4378793876,0.0159866518,0.7487092482000001,0.0,0.0,1519525.0144886973,1601144.5839606284,0.0,55166.2401789027,0.0509757646,0.1978310037,11289.0726111255,27866.6328770287,16577.5602659032,4562920.680046001,1,1.0,11574.528483223,2.0,2.4,0.8735613765,0.011857949500000001,0.1589142467,0,-0.0443335728,0.1358717506,0.0525059666,0.0,0.8052179069000001,0.47643047730000004,0.0,0,0,0.9668874172,0.7052980132000001,0.06456717840000001,1.0178311281,0.8867254909000001,0.0237825595,0.04293715,0.9989224138
209,18,5,5848,716,11,3,3227,2231,0.3086458011,0.9659576944,122605.4679409532,101190.04755083,163153.7505342086,0.2485280446,1.2116356392,0.0290107614,0.0048896997,0.001369863,28.0673227537,24.8093226924,24.8093226924,23.1648210457,5173.0739741432,5594.1001710748,4894.1818510113,4484,0.7667578659000001,90.0482137345,7568480.666040292,13734.4719709486,0.0075113097000000005,0.7503982561,0.0,0.0,1507248.1714982954,1519525.0144886973,0.0,0.0,0.008079395100000001,0.1985901524,11567.882212717,26555.0393055143,14987.1570927973,4580091.851076318,1,1.0,10822.9254416464,2.0,2.4,0.8764574978,0.0069301229,0.0963791694,0,0.0202332099,0.1222388964,0.0537507383,0.0,0.8046249629000001,0.47643047730000004,0.0,0,0,0.9536423841,0.7052980132000001,0.061718626400000004,1.0114414803,0.8760943128,0.0243488109,0.052271313,0.989
210,18,6,5852,713,7,3,3100,2022,0.3477419355,0.9793579658,126367.5093601061,101207.5627905817,178239.4345672713,0.2910238429,1.2485974948,0.0305057515,0.0306841243,0.0006839945,32.5670573704,24.7657727842,24.7657727842,26.082911029999998,5181.3255581209,5399.3896380524,4903.9850208936,4574,0.7816131237,90.1400241217,7599752.646256805,4597.1902997529,0.0113829835,0.7505985425,0.0,0.0,1516461.5689512403,1613188.8614571842,0.0,63564.4139753333,0.0599603027,0.1972447943,12435.328396273,28017.0232287923,15581.6948325193,4596848.823781906,1,1.0,11405.7113032368,2.0,2.4,0.8724724517,0.0065552487,0.2189259022,0,-0.09795360260000001,0.12330459710000001,0.0604815032,0.0,0.8034973325,0.47658565500000005,0.011111111100000001,0,0,0.9569536424,0.7052980132000001,0.066413462,1.0391007148,0.9037881944,0.0288788222,0.0478855721,0.9270482604
211,18,7,5855,713,7,4,3199,1902,0.40543919970000003,0.8187494177,121035.0101523086,93718.6589190408,187284.8147629109,0.3537382606,1.2914718536,0.0343380144,-0.0421983407,0.0005126452,30.1859121185,24.2923214115,24.2923214115,23.3732636403,5187.138492974,5248.8708946936,4671.8547982888,4212,0.7193851409,90.1569729151,7628917.673081856,7550.4919010575,0.0,0.7511191797,0.0,0.0,1521678.690755853,1516461.5689512403,0.0,0.0,-0.0034403258,0.19820911630000002,11873.5207867143,34671.7355091116,22798.2147223972,4621306.44298918,1,1.0,14656.7810422462,2.0,2.4,0.8707924551,0.0071697564,0.1032672738,0,0.0187705147,0.1883604975,0.059405940600000005,0.0,0.8025496591,0.47643047730000004,0.0,0,0,0.9471947195,0.702970297,0.0987480438,0.9882715006,0.8433642761,0.0322763307,0.0504044804,0.8268398268
212,18,8,5860,713,7,2,3255,2067,0.3649769585,0.8240330232,121835.4926775035,97286.6725587964,176511.1593478723,0.3097575636,1.2523348725,-0.0303041688,0.0066136445,0.000853971,26.8205334935,23.9145280736,23.9145280736,21.4164231005,5192.1842642429,5270.4393122542,4598.915880401,4270,0.7286689420000001,90.191104504,7665434.486905664,0.0,0.0,0.7514877788000001,0.0,0.0,1531566.684419338,1521678.690755853,0.0,0.0,-0.0064980825,0.19883592560000002,11926.4466301887,35003.2024884905,23076.7558583018,4645775.7452436015,1,1.0,14766.0828023259,2.0,2.4,0.8706510991,0.00751337,0.22803914050000001,0,-0.1062036097,0.1894091397,0.0679332182,0.0,0.8017190279,0.4762892709,0.022222222200000002,0,0,0.9603960396000001,0.702970297,0.0701095462,0.9685226902,0.7899726662000001,0.0243350311,0.043559427500000004,0.8053181387
